data_date,url,query,impressions,clicks,sum_top_position,is_organic_shopping,is_product_snippets,is_merchant_listings
2025-05-17,https://www.yourbrand.com/pages/about-us,,28,1,87.9,False,False,False
2025-05-17,https://www.yourbrand.com/collections/accessories,,27,0,291.7,False,False,False
2025-05-18,https://www.yourbrand.com/,,133,33,199.6,False,False,False
2025-05-18,https://www.yourbrand.com/collections/new-arrivals,,84,2,404.9,False,False,False
2025-05-18,https://www.yourbrand.com/collections/best-sellers,,72,2,314.3,False,False,False
2025-05-18,https://www.yourbrand.com/products/classic-essential-tee,,44,0,278.9,True,True,True
2025-05-18,https://www.yourbrand.com/products/premium-hoodie,,48,0,330.6,True,True,True
2025-05-18,https://www.yourbrand.com/products/organic-joggers,,30,0,251.3,True,True,True
2025-05-18,https://www.yourbrand.com/products/recycled-sneakers,,33,0,167.9,True,True,True
2025-05-18,https://www.yourbrand.com/products/weekend-bag,,31,0,261.5,True,True,True
2025-05-18,https://www.yourbrand.com/collections/sale,,55,1,332.6,False,False,False
2025-05-18,https://www.yourbrand.com/blogs/style-guide,,28,0,312.1,False,False,False
2025-05-18,https://www.yourbrand.com/blogs/sustainability,,24,0,308.6,False,False,False
2025-05-18,https://www.yourbrand.com/pages/about-us,,20,1,57.7,False,False,False
2025-05-18,https://www.yourbrand.com/collections/accessories,,29,0,262.9,False,False,False
2025-05-19,https://www.yourbrand.com/,,131,42,186.4,False,False,False
2025-05-19,https://www.yourbrand.com/collections/new-arrivals,,60,1,322.9,False,False,False
2025-05-19,https://www.yourbrand.com/collections/best-sellers,,54,1,230.0,False,False,False
2025-05-19,https://www.yourbrand.com/products/classic-essential-tee,,44,0,263.3,True,True,True
2025-05-19,https://www.yourbrand.com/products/premium-hoodie,,38,0,261.9,True,True,False
2025-05-19,https://www.yourbrand.com/products/organic-joggers,,40,0,318.9,True,True,True
2025-05-19,https://www.yourbrand.com/products/recycled-sneakers,,30,0,174.7,True,True,True
2025-05-19,https://www.yourbrand.com/products/weekend-bag,,27,0,226.7,True,True,False
2025-05-19,https://www.yourbrand.com/collections/sale,,51,0,311.7,False,False,False
2025-05-19,https://www.yourbrand.com/blogs/style-guide,,28,0,345.5,False,False,False
2025-05-19,https://www.yourbrand.com/blogs/sustainability,,27,0,392.7,False,False,False
2025-05-19,https://www.yourbrand.com/pages/about-us,,27,1,86.1,False,False,False
2025-05-19,https://www.yourbrand.com/collections/accessories,,33,0,312.3,False,False,False
2025-05-20,https://www.yourbrand.com/,,128,38,204.7,False,False,False
2025-05-20,https://www.yourbrand.com/collections/new-arrivals,,80,2,383.8,False,False,False
2025-05-20,https://www.yourbrand.com/collections/best-sellers,,63,2,258.7,False,False,False
2025-05-20,https://www.yourbrand.com/products/classic-essential-tee,,55,1,333.4,True,True,True
2025-05-20,https://www.yourbrand.com/products/premium-hoodie,,40,0,298.9,True,True,False
2025-05-20,https://www.yourbrand.com/products/organic-joggers,,37,0,295.4,True,True,True
2025-05-20,https://www.yourbrand.com/products/recycled-sneakers,,43,1,258.3,True,True,True
2025-05-20,https://www.yourbrand.com/products/weekend-bag,,30,0,285.8,True,True,True
2025-05-20,https://www.yourbrand.com/collections/sale,,55,1,353.3,False,False,False
2025-05-20,https://www.yourbrand.com/blogs/style-guide,,28,0,344.4,False,False,False
2025-05-20,https://www.yourbrand.com/blogs/sustainability,,28,0,380.3,False,False,False
2025-05-20,https://www.yourbrand.com/pages/about-us,,19,1,52.3,False,False,False
2025-05-20,https://www.yourbrand.com/collections/accessories,,25,0,233.2,False,False,False
2025-05-21,https://www.yourbrand.com/,,132,40,182.2,False,False,False
2025-05-21,https://www.yourbrand.com/collections/new-arrivals,,84,2,392.2,False,False,False
2025-05-21,https://www.yourbrand.com/collections/best-sellers,,65,2,267.2,False,False,False
2025-05-21,https://www.yourbrand.com/products/classic-essential-tee,,46,0,293.9,True,True,True
2025-05-21,https://www.yourbrand.com/products/premium-hoodie,,43,0,315.5,True,True,True
2025-05-21,https://www.yourbrand.com/products/organic-joggers,,33,0,281.2,True,True,False
2025-05-21,https://www.yourbrand.com/products/recycled-sneakers,,38,0,202.7,True,True,False
2025-05-21,https://www.yourbrand.com/products/weekend-bag,,35,0,327.2,True,True,False
2025-05-21,https://www.yourbrand.com/collections/sale,,48,0,342.7,False,False,False
2025-05-21,https://www.yourbrand.com/blogs/style-guide,,28,0,339.8,False,False,False
2025-05-21,https://www.yourbrand.com/blogs/sustainability,,24,0,342.5,False,False,False
2025-05-21,https://www.yourbrand.com/pages/about-us,,26,1,79.7,False,False,False
2025-05-21,https://www.yourbrand.com/collections/accessories,,36,0,325.3,False,False,False
2025-05-22,https://www.yourbrand.com/,,144,38,218.1,False,False,False
2025-05-22,https://www.yourbrand.com/collections/new-arrivals,,88,2,475.7,False,False,False
2025-05-22,https://www.yourbrand.com/collections/best-sellers,,54,2,226.4,False,False,False
2025-05-22,https://www.yourbrand.com/products/classic-essential-tee,,58,1,366.7,True,True,True
2025-05-22,https://www.yourbrand.com/products/premium-hoodie,,42,0,289.7,True,True,True
2025-05-22,https://www.yourbrand.com/products/organic-joggers,,43,0,316.3,True,True,True
2025-05-22,https://www.yourbrand.com/products/recycled-sneakers,,40,0,217.0,True,True,True
2025-05-22,https://www.yourbrand.com/products/weekend-bag,,28,0,240.6,True,True,False
2025-05-22,https://www.yourbrand.com/collections/sale,,40,0,281.2,False,False,False
2025-05-22,https://www.yourbrand.com/blogs/style-guide,,25,0,280.2,False,False,False
2025-05-22,https://www.yourbrand.com/blogs/sustainability,,23,0,290.4,False,False,False
2025-05-22,https://www.yourbrand.com/pages/about-us,,26,1,78.7,False,False,False
2025-05-22,https://www.yourbrand.com/collections/accessories,,33,0,306.5,False,False,False
2025-05-23,https://www.yourbrand.com/,,127,33,196.5,False,False,False
2025-05-23,https://www.yourbrand.com/collections/new-arrivals,,62,1,293.5,False,False,False
2025-05-23,https://www.yourbrand.com/collections/best-sellers,,69,2,302.1,False,False,False
2025-05-23,https://www.yourbrand.com/products/classic-essential-tee,,40,0,239.7,True,True,False
2025-05-23,https://www.yourbrand.com/products/premium-hoodie,,40,0,305.4,True,True,True
2025-05-23,https://www.yourbrand.com/products/organic-joggers,,36,0,264.1,True,True,False
2025-05-23,https://www.yourbrand.com/products/recycled-sneakers,,32,0,167.0,True,True,False
2025-05-23,https://www.yourbrand.com/products/weekend-bag,,34,0,307.9,True,True,True
2025-05-23,https://www.yourbrand.com/collections/sale,,51,0,353.0,False,False,False
2025-05-23,https://www.yourbrand.com/blogs/style-guide,,26,0,332.9,False,False,False
2025-05-23,https://www.yourbrand.com/blogs/sustainability,,23,0,345.9,False,False,False
2025-05-23,https://www.yourbrand.com/pages/about-us,,21,1,61.3,False,False,False
2025-05-23,https://www.yourbrand.com/collections/accessories,,27,0,252.1,False,False,False
2025-05-24,https://www.yourbrand.com/,,143,35,227.7,False,False,False
2025-05-24,https://www.yourbrand.com/collections/new-arrivals,,72,1,358.7,False,False,False
2025-05-24,https://www.yourbrand.com/collections/best-sellers,,50,1,231.6,False,False,False
2025-05-24,https://www.yourbrand.com/products/classic-essential-tee,,49,0,296.3,True,True,False
2025-05-24,https://www.yourbrand.com/products/premium-hoodie,,45,0,337.6,True,True,True
2025-05-24,https://www.yourbrand.com/products/organic-joggers,,32,0,279.0,True,True,True
2025-05-24,https://www.yourbrand.com/products/recycled-sneakers,,39,0,230.7,True,True,False
2025-05-24,https://www.yourbrand.com/products/weekend-bag,,31,0,280.7,True,True,False
2025-05-24,https://www.yourbrand.com/collections/sale,,43,0,270.1,False,False,False
2025-05-24,https://www.yourbrand.com/blogs/style-guide,,25,0,321.0,False,False,False
2025-05-24,https://www.yourbrand.com/blogs/sustainability,,20,0,257.5,False,False,False
2025-05-24,https://www.yourbrand.com/pages/about-us,,25,1,74.5,False,False,False
2025-05-24,https://www.yourbrand.com/collections/accessories,,28,0,258.9,False,False,False
2025-05-25,https://www.yourbrand.com/,,101,23,165.8,False,False,False
2025-05-25,https://www.yourbrand.com/collections/new-arrivals,,75,1,358.6,False,False,False
2025-05-25,https://www.yourbrand.com/collections/best-sellers,,64,2,277.9,False,False,False
2025-05-25,https://www.yourbrand.com/products/classic-essential-tee,,53,0,318.2,True,True,True
2025-05-25,https://www.yourbrand.com/products/premium-hoodie,,48,0,345.9,True,True,True
2025-05-25,https://www.yourbrand.com/products/organic-joggers,,43,0,351.6,True,True,True
2025-05-25,https://www.yourbrand.com/products/recycled-sneakers,,33,0,172.9,True,True,False
2025-05-25,https://www.yourbrand.com/products/weekend-bag,,33,0,268.8,True,True,True
2025-05-25,https://www.yourbrand.com/collections/sale,,52,0,316.0,False,False,False
2025-05-25,https://www.yourbrand.com/blogs/style-guide,,26,0,304.7,False,False,False
2025-05-25,https://www.yourbrand.com/blogs/sustainability,,20,0,273.0,False,False,False
2025-05-25,https://www.yourbrand.com/pages/about-us,,26,1,79.8,False,False,False
2025-05-25,https://www.yourbrand.com/collections/accessories,,30,0,275.1,False,False,False
2025-05-26,https://www.yourbrand.com/,,132,35,185.8,False,False,False
2025-05-26,https://www.yourbrand.com/collections/new-arrivals,,60,1,271.8,False,False,False
2025-05-26,https://www.yourbrand.com/collections/best-sellers,,62,1,291.3,False,False,False
2025-05-26,https://www.yourbrand.com/products/classic-essential-tee,,44,0,243.6,True,True,False
2025-05-26,https://www.yourbrand.com/products/premium-hoodie,,47,0,329.1,True,True,False
2025-05-26,https://www.yourbrand.com/products/organic-joggers,,40,0,340.3,True,True,True
2025-05-26,https://www.yourbrand.com/products/recycled-sneakers,,33,0,184.9,True,True,False
2025-05-26,https://www.yourbrand.com/products/weekend-bag,,28,0,232.3,True,True,False
2025-05-26,https://www.yourbrand.com/collections/sale,,44,0,260.6,False,False,False
2025-05-26,https://www.yourbrand.com/blogs/style-guide,,35,0,447.0,False,False,False
2025-05-26,https://www.yourbrand.com/blogs/sustainability,,26,0,352.8,False,False,False
2025-05-26,https://www.yourbrand.com/pages/about-us,,24,1,75.5,False,False,False
2025-05-26,https://www.yourbrand.com/collections/accessories,,25,0,254.5,False,False,False
2025-05-27,https://www.yourbrand.com/,,144,35,233.2,False,False,False
2025-05-27,https://www.yourbrand.com/collections/new-arrivals,,82,2,424.8,False,False,False
2025-05-27,https://www.yourbrand.com/collections/best-sellers,,52,1,236.9,False,False,False
2025-05-27,https://www.yourbrand.com/products/classic-essential-tee,,40,0,233.2,True,True,True
2025-05-27,https://www.yourbrand.com/products/premium-hoodie,,40,0,273.5,True,True,True
2025-05-27,https://www.yourbrand.com/products/organic-joggers,,32,0,232.3,True,True,True
2025-05-27,https://www.yourbrand.com/products/recycled-sneakers,,43,1,251.9,True,True,False
2025-05-27,https://www.yourbrand.com/products/weekend-bag,,34,0,278.0,True,True,True
2025-05-27,https://www.yourbrand.com/collections/sale,,49,0,329.2,False,False,False
2025-05-27,https://www.yourbrand.com/blogs/style-guide,,34,0,383.1,False,False,False
2025-05-27,https://www.yourbrand.com/blogs/sustainability,,19,0,249.1,False,False,False
2025-05-27,https://www.yourbrand.com/pages/about-us,,22,1,61.4,False,False,False
2025-05-27,https://www.yourbrand.com/collections/accessories,,35,0,355.4,False,False,False
2025-05-28,https://www.yourbrand.com/,,143,45,212.0,False,False,False
2025-05-28,https://www.yourbrand.com/collections/new-arrivals,,64,1,326.7,False,False,False
2025-05-28,https://www.yourbrand.com/collections/best-sellers,,65,2,288.3,False,False,False
2025-05-28,https://www.yourbrand.com/products/classic-essential-tee,,50,0,285.3,True,True,True
2025-05-28,https://www.yourbrand.com/products/premium-hoodie,,47,0,359.5,True,True,False
2025-05-28,https://www.yourbrand.com/products/organic-joggers,,44,0,355.7,True,True,False
2025-05-28,https://www.yourbrand.com/products/recycled-sneakers,,39,0,195.8,True,True,False
2025-05-28,https://www.yourbrand.com/products/weekend-bag,,36,0,339.8,True,True,True
2025-05-28,https://www.yourbrand.com/collections/sale,,56,0,375.8,False,False,False
2025-05-28,https://www.yourbrand.com/blogs/style-guide,,28,0,346.1,False,False,False
2025-05-28,https://www.yourbrand.com/blogs/sustainability,,26,0,393.7,False,False,False
2025-05-28,https://www.yourbrand.com/pages/about-us,,22,1,60.2,False,False,False
2025-05-28,https://www.yourbrand.com/collections/accessories,,35,0,323.5,False,False,False
2025-05-29,https://www.yourbrand.com/,,105,30,147.5,False,False,False
2025-05-29,https://www.yourbrand.com/collections/new-arrivals,,62,1,322.7,False,False,False
2025-05-29,https://www.yourbrand.com/collections/best-sellers,,65,2,310.5,False,False,False
2025-05-29,https://www.yourbrand.com/products/classic-essential-tee,,46,0,288.7,True,True,False
2025-05-29,https://www.yourbrand.com/products/premium-hoodie,,47,0,309.9,True,True,True
2025-05-29,https://www.yourbrand.com/products/organic-joggers,,40,0,334.5,True,True,False
2025-05-29,https://www.yourbrand.com/products/recycled-sneakers,,44,0,262.3,True,True,True
2025-05-29,https://www.yourbrand.com/products/weekend-bag,,34,0,297.2,True,True,True
2025-05-29,https://www.yourbrand.com/collections/sale,,54,1,364.3,False,False,False
2025-05-29,https://www.yourbrand.com/blogs/style-guide,,28,0,357.6,False,False,False
2025-05-29,https://www.yourbrand.com/blogs/sustainability,,23,0,295.5,False,False,False
2025-05-29,https://www.yourbrand.com/pages/about-us,,22,1,61.8,False,False,False
2025-05-29,https://www.yourbrand.com/collections/accessories,,28,0,298.0,False,False,False
2025-05-30,https://www.yourbrand.com/,,107,29,167.4,False,False,False
2025-05-30,https://www.yourbrand.com/collections/new-arrivals,,73,1,375.9,False,False,False
2025-05-30,https://www.yourbrand.com/collections/best-sellers,,58,1,256.9,False,False,False
2025-05-30,https://www.yourbrand.com/products/classic-essential-tee,,47,1,266.1,True,True,False
2025-05-30,https://www.yourbrand.com/products/premium-hoodie,,50,0,375.7,True,True,True
2025-05-30,https://www.yourbrand.com/products/organic-joggers,,40,0,310.3,True,True,True
2025-05-30,https://www.yourbrand.com/products/recycled-sneakers,,30,0,159.3,True,True,True
2025-05-30,https://www.yourbrand.com/products/weekend-bag,,30,0,274.1,True,True,False
2025-05-30,https://www.yourbrand.com/collections/sale,,49,0,348.4,False,False,False
2025-05-30,https://www.yourbrand.com/blogs/style-guide,,35,0,391.3,False,False,False
2025-05-30,https://www.yourbrand.com/blogs/sustainability,,23,0,349.8,False,False,False
2025-05-30,https://www.yourbrand.com/pages/about-us,,26,1,71.7,False,False,False
2025-05-30,https://www.yourbrand.com/collections/accessories,,25,0,253.9,False,False,False
2025-05-31,https://www.yourbrand.com/,,134,41,209.2,False,False,False
2025-05-31,https://www.yourbrand.com/collections/new-arrivals,,68,2,321.4,False,False,False
2025-05-31,https://www.yourbrand.com/collections/best-sellers,,60,2,288.1,False,False,False
2025-05-31,https://www.yourbrand.com/products/classic-essential-tee,,51,1,321.0,True,True,False
2025-05-31,https://www.yourbrand.com/products/premium-hoodie,,42,0,277.5,True,True,False
2025-05-31,https://www.yourbrand.com/products/organic-joggers,,40,0,349.8,True,True,True
2025-05-31,https://www.yourbrand.com/products/recycled-sneakers,,32,0,178.0,True,True,True
2025-05-31,https://www.yourbrand.com/products/weekend-bag,,24,0,210.1,True,True,False
2025-05-31,https://www.yourbrand.com/collections/sale,,43,0,301.8,False,False,False
2025-05-31,https://www.yourbrand.com/blogs/style-guide,,29,0,335.1,False,False,False
2025-05-31,https://www.yourbrand.com/blogs/sustainability,,20,0,254.5,False,False,False
2025-05-31,https://www.yourbrand.com/pages/about-us,,24,1,75.9,False,False,False
2025-05-31,https://www.yourbrand.com/collections/accessories,,28,0,268.7,False,False,False
2025-06-01,https://www.yourbrand.com/,,114,31,177.1,False,False,False
2025-06-01,https://www.yourbrand.com/collections/new-arrivals,,65,1,324.7,False,False,False
2025-06-01,https://www.yourbrand.com/collections/best-sellers,,70,2,316.3,False,False,False
2025-06-01,https://www.yourbrand.com/products/classic-essential-tee,,49,1,269.9,True,True,True
2025-06-01,https://www.yourbrand.com/products/premium-hoodie,,39,0,251.4,True,True,True
2025-06-01,https://www.yourbrand.com/products/organic-joggers,,33,0,266.9,True,True,False
2025-06-01,https://www.yourbrand.com/products/recycled-sneakers,,30,0,150.5,True,True,False
2025-06-01,https://www.yourbrand.com/products/weekend-bag,,32,0,311.6,True,True,False
2025-06-01,https://www.yourbrand.com/collections/sale,,56,1,339.4,False,False,False
2025-06-01,https://www.yourbrand.com/blogs/style-guide,,35,0,444.2,False,False,False
2025-06-01,https://www.yourbrand.com/blogs/sustainability,,24,0,362.4,False,False,False
2025-06-01,https://www.yourbrand.com/pages/about-us,,28,1,77.3,False,False,False
2025-06-01,https://www.yourbrand.com/collections/accessories,,31,0,323.2,False,False,False
2025-06-02,https://www.yourbrand.com/,,125,34,189.6,False,False,False
2025-06-02,https://www.yourbrand.com/collections/new-arrivals,,65,1,353.0,False,False,False
2025-06-02,https://www.yourbrand.com/collections/best-sellers,,57,1,276.2,False,False,False
2025-06-02,https://www.yourbrand.com/products/classic-essential-tee,,48,1,311.3,True,True,True
2025-06-02,https://www.yourbrand.com/products/premium-hoodie,,51,0,360.5,True,True,False
2025-06-02,https://www.yourbrand.com/products/organic-joggers,,36,0,311.2,True,True,False
2025-06-02,https://www.yourbrand.com/products/recycled-sneakers,,36,0,208.5,True,True,False
2025-06-02,https://www.yourbrand.com/products/weekend-bag,,31,0,305.1,True,True,False
2025-06-02,https://www.yourbrand.com/collections/sale,,54,1,330.5,False,False,False
2025-06-02,https://www.yourbrand.com/blogs/style-guide,,26,0,329.1,False,False,False
2025-06-02,https://www.yourbrand.com/blogs/sustainability,,25,0,345.2,False,False,False
2025-06-02,https://www.yourbrand.com/pages/about-us,,26,1,83.1,False,False,False
2025-06-02,https://www.yourbrand.com/collections/accessories,,29,0,316.8,False,False,False
2025-06-03,https://www.yourbrand.com/,,116,34,165.8,False,False,False
2025-06-03,https://www.yourbrand.com/collections/new-arrivals,,81,2,411.2,False,False,False
2025-06-03,https://www.yourbrand.com/collections/best-sellers,,59,2,243.6,False,False,False
2025-06-03,https://www.yourbrand.com/products/classic-essential-tee,,44,0,280.8,True,True,True
2025-06-03,https://www.yourbrand.com/products/premium-hoodie,,49,0,348.8,True,True,True
2025-06-03,https://www.yourbrand.com/products/organic-joggers,,41,0,334.0,True,True,True
2025-06-03,https://www.yourbrand.com/products/recycled-sneakers,,32,0,177.8,True,True,True
2025-06-03,https://www.yourbrand.com/products/weekend-bag,,26,0,219.9,True,True,True
2025-06-03,https://www.yourbrand.com/collections/sale,,44,0,277.0,False,False,False
2025-06-03,https://www.yourbrand.com/blogs/style-guide,,36,0,467.3,False,False,False
2025-06-03,https://www.yourbrand.com/blogs/sustainability,,23,0,316.6,False,False,False
2025-06-03,https://www.yourbrand.com/pages/about-us,,19,0,62.1,False,False,False
2025-06-03,https://www.yourbrand.com/collections/accessories,,30,0,322.4,False,False,False
2025-06-04,https://www.yourbrand.com/,,119,32,192.1,False,False,False
2025-06-04,https://www.yourbrand.com/collections/new-arrivals,,72,1,336.8,False,False,False
2025-06-04,https://www.yourbrand.com/collections/best-sellers,,64,2,261.9,False,False,False
2025-06-04,https://www.yourbrand.com/products/classic-essential-tee,,55,1,305.6,True,True,True
2025-06-04,https://www.yourbrand.com/products/premium-hoodie,,35,0,222.9,True,True,True
2025-06-04,https://www.yourbrand.com/products/organic-joggers,,29,0,209.2,True,True,True
2025-06-04,https://www.yourbrand.com/products/recycled-sneakers,,38,0,198.1,True,True,True
2025-06-04,https://www.yourbrand.com/products/weekend-bag,,34,0,288.5,True,True,True
2025-06-04,https://www.yourbrand.com/collections/sale,,46,0,315.1,False,False,False
2025-06-04,https://www.yourbrand.com/blogs/style-guide,,28,0,352.9,False,False,False
2025-06-04,https://www.yourbrand.com/blogs/sustainability,,24,0,357.7,False,False,False
2025-06-04,https://www.yourbrand.com/pages/about-us,,20,1,59.8,False,False,False
2025-06-04,https://www.yourbrand.com/collections/accessories,,35,0,322.4,False,False,False
2025-06-05,https://www.yourbrand.com/,,113,34,181.4,False,False,False
2025-06-05,https://www.yourbrand.com/collections/new-arrivals,,78,1,417.1,False,False,False
2025-06-05,https://www.yourbrand.com/collections/best-sellers,,56,1,233.8,False,False,False
2025-06-05,https://www.yourbrand.com/products/classic-essential-tee,,54,0,308.2,True,True,False
2025-06-05,https://www.yourbrand.com/products/premium-hoodie,,45,0,290.2,True,True,False
2025-06-05,https://www.yourbrand.com/products/organic-joggers,,36,0,308.1,True,True,True
2025-06-05,https://www.yourbrand.com/products/recycled-sneakers,,41,0,213.3,True,True,True
2025-06-05,https://www.yourbrand.com/products/weekend-bag,,35,0,316.7,True,True,True
2025-06-05,https://www.yourbrand.com/collections/sale,,55,0,376.2,False,False,False
2025-06-05,https://www.yourbrand.com/blogs/style-guide,,34,0,388.6,False,False,False
2025-06-05,https://www.yourbrand.com/blogs/sustainability,,22,0,308.1,False,False,False
2025-06-05,https://www.yourbrand.com/pages/about-us,,22,1,61.3,False,False,False
2025-06-05,https://www.yourbrand.com/collections/accessories,,28,0,256.8,False,False,False
2025-06-06,https://www.yourbrand.com/,,117,36,160.5,False,False,False
2025-06-06,https://www.yourbrand.com/collections/new-arrivals,,64,1,301.4,False,False,False
2025-06-06,https://www.yourbrand.com/collections/best-sellers,,55,1,239.3,False,False,False
2025-06-06,https://www.yourbrand.com/products/classic-essential-tee,,45,0,256.2,True,True,True
2025-06-06,https://www.yourbrand.com/products/premium-hoodie,,41,0,262.0,True,True,False
2025-06-06,https://www.yourbrand.com/products/organic-joggers,,29,0,212.2,True,True,True
2025-06-06,https://www.yourbrand.com/products/recycled-sneakers,,29,0,171.4,True,True,True
2025-06-06,https://www.yourbrand.com/products/weekend-bag,,25,0,210.8,True,True,False
2025-06-06,https://www.yourbrand.com/collections/sale,,57,1,334.5,False,False,False
2025-06-06,https://www.yourbrand.com/blogs/style-guide,,34,0,383.7,False,False,False
2025-06-06,https://www.yourbrand.com/blogs/sustainability,,26,0,399.2,False,False,False
2025-06-06,https://www.yourbrand.com/pages/about-us,,19,1,53.6,False,False,False
2025-06-06,https://www.yourbrand.com/collections/accessories,,29,0,302.2,False,False,False
2025-06-07,https://www.yourbrand.com/,,145,41,203.8,False,False,False
2025-06-07,https://www.yourbrand.com/collections/new-arrivals,,64,1,307.7,False,False,False
2025-06-07,https://www.yourbrand.com/collections/best-sellers,,54,1,265.1,False,False,False
2025-06-07,https://www.yourbrand.com/products/classic-essential-tee,,57,1,365.5,True,True,True
2025-06-07,https://www.yourbrand.com/products/premium-hoodie,,47,0,346.6,True,True,True
2025-06-07,https://www.yourbrand.com/products/organic-joggers,,42,0,326.8,True,True,False
2025-06-07,https://www.yourbrand.com/products/recycled-sneakers,,38,0,207.7,True,True,True
2025-06-07,https://www.yourbrand.com/products/weekend-bag,,32,0,277.9,True,True,True
2025-06-07,https://www.yourbrand.com/collections/sale,,44,0,309.4,False,False,False
2025-06-07,https://www.yourbrand.com/blogs/style-guide,,34,0,417.9,False,False,False
2025-06-07,https://www.yourbrand.com/blogs/sustainability,,21,0,285.9,False,False,False
2025-06-07,https://www.yourbrand.com/pages/about-us,,26,1,77.8,False,False,False
2025-06-07,https://www.yourbrand.com/collections/accessories,,26,0,275.2,False,False,False
2025-06-08,https://www.yourbrand.com/,,125,38,171.0,False,False,False
2025-06-08,https://www.yourbrand.com/collections/new-arrivals,,76,2,348.0,False,False,False
2025-06-08,https://www.yourbrand.com/collections/best-sellers,,53,1,218.5,False,False,False
2025-06-08,https://www.yourbrand.com/products/classic-essential-tee,,42,0,268.8,True,True,False
2025-06-08,https://www.yourbrand.com/products/premium-hoodie,,38,0,245.4,True,True,True
2025-06-08,https://www.yourbrand.com/products/organic-joggers,,37,0,289.7,True,True,False
2025-06-08,https://www.yourbrand.com/products/recycled-sneakers,,40,0,198.4,True,True,False
2025-06-08,https://www.yourbrand.com/products/weekend-bag,,27,0,245.5,True,True,False
2025-06-08,https://www.yourbrand.com/collections/sale,,49,0,315.2,False,False,False
2025-06-08,https://www.yourbrand.com/blogs/style-guide,,32,0,374.3,False,False,False
2025-06-08,https://www.yourbrand.com/blogs/sustainability,,25,0,373.0,False,False,False
2025-06-08,https://www.yourbrand.com/pages/about-us,,23,1,65.8,False,False,False
2025-06-08,https://www.yourbrand.com/collections/accessories,,33,0,325.5,False,False,False
2025-06-09,https://www.yourbrand.com/,,136,41,211.2,False,False,False
2025-06-09,https://www.yourbrand.com/collections/new-arrivals,,69,1,352.3,False,False,False
2025-06-09,https://www.yourbrand.com/collections/best-sellers,,63,2,281.1,False,False,False
2025-06-09,https://www.yourbrand.com/products/classic-essential-tee,,47,0,278.2,True,True,True
2025-06-09,https://www.yourbrand.com/products/premium-hoodie,,43,0,279.9,True,True,True
2025-06-09,https://www.yourbrand.com/products/organic-joggers,,43,0,319.7,True,True,True
2025-06-09,https://www.yourbrand.com/products/recycled-sneakers,,39,1,197.2,True,True,True
2025-06-09,https://www.yourbrand.com/products/weekend-bag,,31,0,277.5,True,True,True
2025-06-09,https://www.yourbrand.com/collections/sale,,47,0,331.1,False,False,False
2025-06-09,https://www.yourbrand.com/blogs/style-guide,,28,0,306.9,False,False,False
2025-06-09,https://www.yourbrand.com/blogs/sustainability,,23,0,337.4,False,False,False
2025-06-09,https://www.yourbrand.com/pages/about-us,,27,1,77.1,False,False,False
2025-06-09,https://www.yourbrand.com/collections/accessories,,33,0,332.2,False,False,False
2025-06-10,https://www.yourbrand.com/,,116,34,186.5,False,False,False
2025-06-10,https://www.yourbrand.com/collections/new-arrivals,,78,2,360.6,False,False,False
2025-06-10,https://www.yourbrand.com/collections/best-sellers,,72,2,335.1,False,False,False
2025-06-10,https://www.yourbrand.com/products/classic-essential-tee,,49,1,270.4,True,True,True
2025-06-10,https://www.yourbrand.com/products/premium-hoodie,,42,0,272.3,True,True,True
2025-06-10,https://www.yourbrand.com/products/organic-joggers,,37,0,319.1,True,True,True
2025-06-10,https://www.yourbrand.com/products/recycled-sneakers,,42,0,228.3,True,True,False
2025-06-10,https://www.yourbrand.com/products/weekend-bag,,31,0,301.7,True,True,True
2025-06-10,https://www.yourbrand.com/collections/sale,,51,0,338.1,False,False,False
2025-06-10,https://www.yourbrand.com/blogs/style-guide,,28,0,339.3,False,False,False
2025-06-10,https://www.yourbrand.com/blogs/sustainability,,26,0,341.8,False,False,False
2025-06-10,https://www.yourbrand.com/pages/about-us,,26,1,75.6,False,False,False
2025-06-10,https://www.yourbrand.com/collections/accessories,,25,0,232.8,False,False,False
2025-06-11,https://www.yourbrand.com/,,141,42,219.8,False,False,False
2025-06-11,https://www.yourbrand.com/collections/new-arrivals,,77,2,423.2,False,False,False
2025-06-11,https://www.yourbrand.com/collections/best-sellers,,49,1,222.3,False,False,False
2025-06-11,https://www.yourbrand.com/products/classic-essential-tee,,41,0,270.1,True,True,True
2025-06-11,https://www.yourbrand.com/products/premium-hoodie,,43,0,277.0,True,True,True
2025-06-11,https://www.yourbrand.com/products/organic-joggers,,31,0,268.0,True,True,False
2025-06-11,https://www.yourbrand.com/products/recycled-sneakers,,31,0,155.3,True,True,True
2025-06-11,https://www.yourbrand.com/products/weekend-bag,,36,0,348.7,True,True,False
2025-06-11,https://www.yourbrand.com/collections/sale,,50,0,336.1,False,False,False
2025-06-11,https://www.yourbrand.com/blogs/style-guide,,24,0,297.8,False,False,False
2025-06-11,https://www.yourbrand.com/blogs/sustainability,,23,0,311.1,False,False,False
2025-06-11,https://www.yourbrand.com/pages/about-us,,19,1,52.2,False,False,False
2025-06-11,https://www.yourbrand.com/collections/accessories,,24,0,257.0,False,False,False
2025-06-12,https://www.yourbrand.com/,,122,35,199.7,False,False,False
2025-06-12,https://www.yourbrand.com/collections/new-arrivals,,85,2,438.9,False,False,False
